region,epiweek,week_end_date,wILI,confirmed_cases,uci_beds,death,recovered,hosp_rate,hospitalization,cli_er_visit,ili_er_visit,negative_cases,people_tested,emergency_facility_reporting,num_provider,kinsa_cases,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,historical_endogeneous
Region 5,28,2020-07-11,0.602837,36873.0,8954.0,389.0,1463008.0,2.14e-05,3059.905273,2.0,0.7,802284.0,839044.0,725.0,328.0,0.111263221,0.0,0.0,0.0,0.0,0.0,0.0,7005.11,4509.6877,3778.8086,4621.8943,2778.5799,4541.9572,3036.8291,4896.9981,3433.2712,5547.601,4091.8701,4372.8961,2736.0542,4613.2378,3104.6363,5243.6333,3671.8071,5416.894,3918.046,5474.7352,3758.9745,5060.5176,2980.7451,5100.5039,3412.3434,4883.9132,3373.5954,0.602837
Region 5,29,2020-07-18,0.7592479999999999,40436.0,9494.0,463.0,1597957.0,2.71e-05,3016.5473629999997,2.2,0.7,804661.0,844400.0,722.0,320.0,0.318039534,0.0,0.0,0.0,0.0,0.0,0.0,6994.84,4540.9595,3734.7677,4611.6137,2675.44,4550.1135,2942.4103,4940.2234,3351.7583,5649.2865,4036.675,4347.1016,2625.2436,4641.2563,3019.7815,5309.6135,3599.2703,5494.298000000001,3852.1531,5538.6266,3684.6328,5088.2399,2890.8163,5137.2547,3318.285,4931.3727,3298.3961,0.7592479999999999
Region 5,30,2020-07-25,0.816025,42220.0,9974.0,553.0,1768870.0,2.61e-05,3272.726318,2.1,0.7,929284.0,971150.0,724.0,323.0,0.40198276,0.0,0.0,0.0,0.0,0.0,0.0,6951.94,4511.1692,3692.8884,4543.348,2570.9134,4530.0535,2846.2865,4946.858,3257.9057,5687.182,3962.136,4290.0138,2517.3349,4614.7579,2914.438,5325.6047,3511.5018,5539.6766,3790.6473,5550.0192,3610.1347,5041.6113,2795.1923,5127.5451,3225.0964,4932.3723,3206.8968,0.816025
Region 6,48,2019-11-30,6.9234,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.4,0.0,0.0,396.0,309.0,2.9595571819999997,0.0,0.0,0.0,0.0,0.0,0.0,3501.7416369999996,7097.678956999999,6782.1767709999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9234
Region 6,49,2019-12-07,5.827369999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.9,0.0,0.0,397.0,305.0,3.505053695,0.0,0.0,0.0,0.0,0.0,0.0,3510.672682,7145.208601,6828.830089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827369999999999
Region 6,50,2019-12-14,7.71245,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,391.0,283.0,3.939404169,0.0,0.0,0.0,0.0,0.0,0.0,3511.717347,6994.337529,6671.67892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71245
Region 6,51,2019-12-21,10.1455,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.3,0.0,0.0,392.0,276.0,4.3694315669999995,0.0,0.0,0.0,0.0,0.0,0.0,3560.2014289999997,7011.762211,6685.685802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1455
Region 6,52,2019-12-28,13.4026,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.9,0.0,0.0,394.0,274.0,4.79645292,0.0,0.0,0.0,0.0,0.0,0.0,3619.3825,7033.737367000001,6726.047959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4026
Region 6,1,2020-01-04,9.9767,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.0,401.0,297.0,5.484062301,0.0,0.0,0.0,0.0,0.0,0.0,3480.4875,7152.628771,6844.253822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9767
Region 6,2,2020-01-11,8.8427,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,404.0,308.0,5.59970865,0.0,0.0,0.0,0.0,0.0,0.0,3232.13,7248.399261,6936.564033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8427
Region 6,3,2020-01-18,9.68527,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.8,0.0,0.0,396.0,305.0,5.62061704,0.0,0.0,0.0,0.0,0.0,0.0,3597.6,7430.386467,7108.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68527
Region 6,4,2020-01-25,9.90765,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.1,0.0,0.0,405.0,309.0,5.564430947999999,0.0,0.0,0.0,0.0,0.0,0.0,3573.19,6089.1111,5728.7719,4910.1765,4681.7069,5567.2602,5318.5675,6801.5704,6506.3401,9333.1167,8987.8958,4565.5067,4358.7581,5490.113,5236.6293,7113.8297,6814.9012,9739.9809,9363.6607,8936.6623,8559.5993,6597.0472,6293.2197,6148.4661,5871.1832,6655.5537,6366.3719,9.90765
Region 6,5,2020-02-01,10.7181,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3,0.0,0.0,405.0,310.0,5.415148929,0.0,0.0,0.0,0.0,0.0,0.0,3519.03,7116.3103,6769.7271,5840.1949,5650.1038,6604.7186,6378.1439,7978.5793,7701.2392,10676.3424,10321.6952,5437.9505,5265.1227,6505.8307,6277.8037,8350.3573,8067.562,11128.5368,10748.3847,10358.1897,9999.8275,7634.8985,7377.8666,7277.9592,7031.9908,7748.9622,7483.7873,10.7181
Region 6,6,2020-02-08,10.3581,2.0,0.0,0.0,0.0,0.0,0.0,2.1,2.2,0.0,0.0,415.0,309.0,5.22040594,0.0,0.0,0.0,0.0,0.0,0.0,3899.59,7165.5883,6968.2209,5926.624,5815.0751,6659.4643,6528.4068,8053.1011,7893.4599,10585.202,10388.5709,5546.658,5440.8413,6559.883000000001,6434.3304,8377.5864,8217.1982,11113.5581,10898.707,10314.9882,10124.4425,7709.4731,7564.5935,7335.4604,7192.2608,7807.3328,7659.8445,10.3581
Region 6,7,2020-02-15,9.43383,2.0,0.0,0.0,0.0,0.0,0.0,1.9,2.0,0.0,0.0,420.0,304.0,6.177940392999999,1728.0,964.0,1866.0,468.0,219.0,-82.0,4033.65,7865.9772,7553.4890000000005,6455.0165,6214.3828,7382.2607,7136.3464,8941.8533,8666.5584,11974.7377,11712.1169,6080.3824,5861.1485,7276.783,7043.2399,9295.2072,9008.1268,12469.0291,12146.3529,11537.4387,11243.1432,8451.2922,8153.83,8154.4765,7881.4273,8679.9407,8425.3725,9.43383
Region 6,8,2020-02-22,8.723939999999999,7.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,424.0,305.0,6.177940392999999,6893.0,286.0,5074.0,4108.0,-4346.0,900.0,4144.19,7823.0222,7490.4253,6309.1894,6005.3248,7203.2422,6943.1209,8778.6014,8511.774,12148.7354,11934.0628,5870.177,5604.304,7094.0901,6840.4699,9208.3711,8924.3872,12659.6521,12392.796,11764.6843,11495.5513,8422.8925,8050.734,8099.9849,7818.8248,8607.1446,8354.7028,8.723939999999999
Region 6,9,2020-02-29,8.02554,9.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,32.0,39.0,422.0,298.0,5.725158989,30407.0,13916.0,8206.0,8849.0,2993.0,-1182.0,4204.09,8522.3097,8141.8658,7150.5823,6777.308000000001,7955.2955,7638.1841,9510.5744,9179.2116,12796.6639,12427.7676,6728.0503,6398.8738,7828.9323,7525.0452,10000.7447,9645.8409,13175.7957,12714.7416,12390.2308,11978.9581,9249.5356,8795.6538,8899.5951,8515.285,9307.2428,8988.6313,8.02554
Region 6,10,2020-03-07,7.833130000000001,152.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,393.0,512.0,427.0,295.0,5.276845915,39856.0,25990.0,12692.0,11982.0,6686.0,-1775.0,4048.92,8303.7851,7864.7622,7006.3459,6551.6685,7805.9275,7412.5063,9222.6984,8824.1818,12250.2303,11888.6086,6578.1834,6172.8702,7666.3449,7293.3749,9681.8436,9258.8937,12742.3986,12263.4194,11939.8327,11447.1807,9110.456,8554.0748,8576.1532,8112.5768,9063.0293,8674.6918,7.833130000000001
Region 6,11,2020-03-14,7.19349,1366.0,0.0,22.0,0.0,9.82e-08,10.0,3.1,2.8,12849.0,13833.0,432.0,292.0,4.640885297,32401.0,44202.0,13961.0,13590.0,-8589.0,435.0,2876.34,5734.3396,5171.8341,4790.3183,4281.3586,5421.9347,4923.0174,6488.3033,5952.5953,8476.3156,8009.7165,4517.5118,4052.192,5364.225,4885.156,6782.2474,6208.2105,8843.4051,8199.1407,8217.9752,7617.3215,6194.4328,5603.0769,5952.8404,5425.3119,6353.0356,5819.2612,7.19349
Region 6,12,2020-03-21,8.26102,5154.0,0.0,163.0,67.0,1.96e-07,1043.0,5.2,4.1,45072.0,50299.0,431.0,280.0,4.222420518,-28470.0,38612.0,-3483.0,-3248.0,-49229.0,10050.0,2190.99,4006.0187,3625.6484,3571.6135,3191.238,3983.3867,3645.2793,4510.3055,4150.2696,4841.4889,4479.3803,3549.1018,3204.5057,3975.0668,3645.5117,4628.5878,4240.8713,4791.9116,4348.7803,4959.4925,4505.5323,4373.1417,3914.6951,4159.6045,3755.8315,4228.9629,3891.0316,8.26102
Region 6,13,2020-03-28,5.73706,14820.0,551.0,395.0,1089.0,7.359999999999999e-07,1754.5,5.8,3.8,71401.0,86065.0,436.0,277.0,2.7835238089999996,-78043.0,-13255.0,-5329.0,-24678.0,-80481.0,15340.0,2094.76,2730.1343,2402.0052,2510.8148,2175.4924,2778.3913,2466.9320000000002,3052.7718,2724.5214,3038.7055,2709.1761,2546.1984,2230.0461,2777.7863,2469.7122,3104.9456,2754.9471,2915.1472,2564.034,3159.348,2761.8941,2978.2523,2563.7761,2859.9077,2489.6584,2830.1697,2521.1339,5.73706
Region 6,14,2020-04-04,4.18184,15980.0,833.0,617.0,11027.0,1.13e-06,3023.75,5.2,2.7,119253.0,135010.0,432.0,268.0,1.556280985,-84674.0,-19948.0,-14156.0,-34365.0,-92053.0,16784.0,2171.47,2510.2773,2183.3163,2342.0168,1993.3999,2549.8573,2241.0623,2796.8284,2472.8488,2721.4216,2416.5281,2376.3041,2051.4784,2554.8231,2246.5052,2836.6158,2492.5234,2618.7222,2285.8779,2851.9551,2459.2846,2745.1739,2320.8996,2614.1028,2238.5188,2588.6397,2286.228,4.18184
Region 6,15,2020-04-11,3.18427,11160.0,1050.0,751.0,36457.0,1.33e-06,2284.125,4.5,2.1,112646.0,123746.0,437.0,274.0,0.867196064,-54890.0,-12789.0,-10370.0,-39608.0,-101342.0,16816.0,2346.27,2443.7553,2081.5577,2240.1856,1850.7066,2490.7002,2138.3015,2759.9718,2397.1395,2728.5755,2386.8029,2300.2591,1932.6762,2499.2896,2146.3427,2790.6747,2404.1236,2598.8609,2230.1758,2768.5064,2339.9065,2624.9917,2157.0265,2534.5937,2114.9987,2548.7351,2205.2952,3.18427
Region 6,16,2020-04-18,2.3209999999999997,11177.0,1044.0,645.0,133983.0,2.16e-06,2734.9375,3.4,1.4,126968.0,137588.0,435.0,270.0,0.684847557,-42235.0,-16367.0,-14317.0,-37325.0,-94428.0,16279.0,2615.18,2323.381,1744.9731,2205.7669,1578.1445,2439.3681,1832.7493,2655.9091,2037.9383,2540.9783,2003.2459,2269.0045,1652.5516,2460.9081,1848.7481,2673.7046,2036.5383,2411.0712,1858.0598,2602.4852,1953.8307,2512.099,1801.6951,2414.4474,1761.4718,2477.9429,1888.8817,2.3209999999999997
Region 6,17,2020-04-25,2.15912,11742.0,876.0,647.0,238190.0,1.87e-06,2730.53125,2.9,1.2,183826.0,195396.0,426.0,263.0,0.442550723,-33838.0,-9278.0,-3039.0,-31540.0,-87483.0,15522.0,2931.22,3088.0231,2517.0461,2893.3851,2206.7043,3206.2593,2565.8222,3487.1598,2835.9338,3357.8477,2776.3818,2978.3889,2313.0327,3225.28,2581.3498,3511.7711,2834.9748,3190.0886,2576.64,3424.4653,2717.3756,3278.304,2497.8715,3210.2538,2499.49,3257.6913,2632.7661,2.15912
Region 6,18,2020-05-02,1.61184,11783.0,685.0,616.0,305535.0,2.6e-06,2388.234375,2.6,1.0,204460.0,216249.0,428.0,253.0,0.17747875100000002,-23104.0,198.0,4278.0,-24292.0,-82055.0,12923.0,3241.7,3529.9235,2818.8365,3317.0932,2433.0774,3637.2924,2804.6347,3937.5809999999997,3093.3137,3801.0679999999998,3050.366,3396.4907,2536.9214,3674.8351,2836.0247,3972.6375,3098.3677,3604.8728,2818.2129,3847.7509999999997,2957.0669,3715.2193,2728.6425,3649.8143,2745.8697,3702.5525,2887.7651,1.61184
Region 6,19,2020-05-09,1.37436,14357.0,635.0,568.0,379012.0,2.6e-06,1995.882813,2.3,0.9,257466.0,271872.0,422.0,262.0,0.238076953,-16171.0,6363.0,6083.0,-20267.0,-74480.0,12612.0,2517.73,4698.5089,3841.8643,4328.0587,3158.1825,4822.9308,3729.0945,5298.9312,4198.1001,5306.9519,4316.5301,4437.5401,3299.9153,4868.684,3768.4506,5360.7152,4215.5913,5047.4959,3992.5725,5262.2819,4095.7124,4914.6936,3613.4411,4823.6164,3645.3129,4978.0392,3901.1238,1.37436
Region 6,20,2020-05-16,1.2668,13435.0,537.0,477.0,459661.0,3.09e-06,1998.058594,2.2,0.9,258351.0,271504.0,424.0,257.0,0.17820561699999998,-18888.0,3650.0,3152.0,-20663.0,-69980.0,12400.0,4127.05,4647.8116,3849.8692,4292.4313,3085.8224,4746.9801,3638.3078,5238.2272,4119.8689,5302.4026,4290.6298,4371.1824,3208.2823,4780.0992,3667.968,5317.9131,4149.5629,5076.6627,3989.8286,5279.2041,4072.2490000000003,4882.5638,3537.8059999999996,4806.9256,3594.4571,4928.3929,3836.0009999999997,1.2668
Region 6,21,2020-05-23,1.20274,12987.0,521.0,322.0,544981.0,2.45e-06,1958.4707030000002,2.1,0.8,294997.0,307921.0,441.0,288.0,0.197587018,-10640.0,8306.0,13693.0,-11837.0,-65851.0,10471.0,4183.42,5633.3651,4640.5876,5139.4852,3589.8247,5726.3553,4280.4556,6360.6502,4902.1282,6675.2425,5342.126,5201.1523,3710.9391,5763.4816,4315.8341,6495.1623,4965.6824,6424.0428,4976.0843,6531.9124,4957.585,5923.0543,4191.9415,5832.3397,4269.3357,6018.8454,4584.8918,1.20274
Region 6,22,2020-05-30,1.10721,18502.0,443.0,408.0,639071.0,1.72e-06,1949.764648,1.9,0.7,301156.0,319132.0,453.0,281.0,0.402290751,-12929.0,4659.0,12458.0,-13616.0,-76999.0,10767.0,4485.53,5392.2665,4458.7117,4892.6826,3352.3964,5458.0907,4011.8349,6114.7062,4640.7756,6479.6273,5126.4884,4953.7152,3469.5826,5512.1162,4059.5412,6233.8931,4695.5565,6225.2547,4760.0451,6320.5205,4735.8778,5652.2323,3938.3891,5608.0815,4043.5704,5777.9343,4336.0439,1.10721
Region 6,23,2020-06-06,1.27149,21670.0,449.0,292.0,722377.0,2.21e-06,2347.1176760000003,1.9,0.7,308473.0,329098.0,459.0,282.0,0.126336556,-3402.0,10743.0,14912.0,-6594.0,-58196.0,8715.0,4672.69,6071.0457,4919.7275,5518.1373,3635.1986,6132.1836,4343.332,6910.1102,5068.3005,7437.6185,5714.6171,5554.853,3739.6633,6197.481,4397.3664,7053.7163,5138.1182,7172.4722,5322.0956,7185.7928,5232.2867,6412.4047,4323.6102,6300.217,4385.9515,6550.8396,4742.5682,1.27149
Region 6,24,2020-06-13,1.3919,32395.0,579.0,403.0,834133.0,1.62e-06,3177.441162,2.5,0.8,392451.0,423570.0,459.0,267.0,0.263423224,-5106.0,8284.0,16258.0,-5729.0,-59050.0,8551.0,4858.74,6248.1456,5066.1112,5620.923000000001,3626.725,6314.5198,4390.3865,7144.6937,5156.7849,7839.4205,5937.4535,5664.3439,3733.9948,6354.1432,4430.0697,7336.3755,5254.8122,7554.1287,5519.0971,7544.7582,5412.3483,6644.4652,4402.6808,6486.6273,4440.4402,6789.2417,4832.0801,1.3919
Region 6,25,2020-06-20,1.3587200000000001,50392.0,734.0,353.0,958651.0,8.84e-07,5349.7794189999995,4.0,1.2,405715.0,454086.0,462.0,277.0,0.18620873699999999,-3413.0,10088.0,19877.0,-2029.0,-60194.0,7955.0,4814.33,6439.7609,5168.9248,5775.2164,3600.6175,6501.2599,4398.3205,7379.7879,5190.4128,8126.963000000001,6025.5658,5823.0918,3719.1001,6577.9756,4456.6242,7536.1957,5262.2565,7853.1976,5599.5117,7824.4584,5470.8806,6875.8757,4404.2944,6678.7243,4438.5763,7008.5286,4865.3379,1.3587200000000001
Region 6,26,2020-06-27,1.8424599999999998,63929.0,1031.0,403.0,1129722.0,1.28e-06,6914.610291,5.7,1.6,525775.0,591554.0,464.0,272.0,0.38061103399999996,-10384.0,3441.0,12375.0,-3978.0,-64554.0,9327.0,4798.71,5792.9186,4673.7477,5205.4654,3185.5854,5847.0226,3895.6236,6602.6014,4575.3602,7336.8692,5354.7374,5225.0612,3277.4041,5891.1122,3933.2332,6779.2357,4659.1559,7092.9463,4979.38,7076.8305,4877.9153,6230.1091,3940.301,6007.0735,3918.9487,6316.8651,4321.8004,1.8424599999999998
Region 6,27,2020-07-04,2.0984599999999998,86586.0,1339.0,707.0,1379453.0,1.52e-06,8847.194855,7.1,1.8,542778.0,624465.0,461.0,263.0,0.7222488029999999,-6712.0,9825.0,13923.0,-5246.0,-80879.0,9346.0,4862.3,5420.5699,4221.8909,4874.782999999999,2837.7345,5490.1315,3484.5803,6230.6868,4126.9985,6807.2678,4785.9666,4906.3951,2930.6983,5541.2448,3523.2451,6366.9102,4180.3985,6602.0245,4441.3618,6634.4102,4407.7062,5834.1163,3525.5189,5622.7901,3511.2109,5924.1671,3864.1226,2.0984599999999998
Region 6,28,2020-07-11,2.00623,95477.0,1551.0,955.0,1730866.0,2.31e-06,8936.902573000001,7.3,1.5,589344.0,680542.0,461.0,275.0,0.975067824,-13200.0,993.0,9930.0,-7021.0,-73390.0,9964.0,4862.01,5391.5092,4309.2329,4845.2183,2826.0699,5421.7775,3465.0994,6105.9557,4072.2457,6840.9980000000005,4818.0659,4839.9069,2900.7733,5470.3296,3501.3645,6269.5104,4139.1562,6667.6928,4503.5614,6673.8273,4430.342000000001,5849.2496,3529.6642,5570.2613,3489.492,5884.5767,3863.0192,2.00623
Region 6,29,2020-07-18,1.8402599999999998,89221.0,14833.0,1348.0,2170987.0,2.65e-06,9288.548714,6.7,1.2,724668.0,810459.0,463.0,272.0,0.451289216,-13486.0,1091.0,10192.0,-7893.0,-71629.0,9738.0,4846.9,5523.7604,4347.7872,4919.7821,2776.3091,5528.1715,3422.8590000000004,6298.0335,4073.6594,7084.0019,4858.1186,4925.7442,2856.8941,5575.6178,3459.2955,6481.7537,4150.3137,6876.2328,4525.4235,6829.3169,4396.4542,5956.5107,3468.3958,5728.7097,3473.7847,6029.456999999999,3840.8578,1.8402599999999998
Region 6,30,2020-07-25,1.68325,83988.0,23795.0,2346.0,2734278.0,3.44e-06,7386.225643000001,5.9,1.0,678805.0,761689.0,462.0,269.0,0.400252778,-15943.0,-2064.0,9949.0,-8922.0,-72037.0,9824.0,4910.63,5469.9349,4326.9813,4850.9775,2679.1211,5501.6538,3335.0918,6301.7582,3993.9248,7166.0908,4822.682,4851.653,2753.3535,5542.6432,3368.5285,6490.7956,4078.2108,6991.213000000001,4506.4888,6916.9904,4364.8013,5933.4453,3398.3626,5691.9668,3376.5902,6045.1447,3773.9822,1.68325
Region 7,48,2019-11-30,1.72343,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,230.0,130.0,3.578575023,0.0,0.0,0.0,0.0,0.0,0.0,2148.411548,2433.1862960000003,2316.062546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72343
Region 7,49,2019-12-07,1.84867,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,0.0,230.0,133.0,4.420988963,0.0,0.0,0.0,0.0,0.0,0.0,2169.378855,2447.331094,2329.8321370000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84867
Region 7,50,2019-12-14,2.18788,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.7,0.0,0.0,229.0,133.0,5.019723353,0.0,0.0,0.0,0.0,0.0,0.0,2185.095248,2383.937038,2267.390275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18788
Region 7,51,2019-12-21,2.84278,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.2,0.0,0.0,232.0,132.0,5.662821165,0.0,0.0,0.0,0.0,0.0,0.0,2215.119592,2406.6867899999997,2287.480621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84278
Region 7,52,2019-12-28,5.61966,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.7,0.0,0.0,232.0,129.0,6.322373493,0.0,0.0,0.0,0.0,0.0,0.0,2255.134643,2421.983691,2307.6912899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61966
Region 7,1,2020-01-04,4.815259999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,0.0,0.0,239.0,130.0,7.543903472999999,0.0,0.0,0.0,0.0,0.0,0.0,2165.0825,2452.33255,2336.200491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815259999999999
Region 7,2,2020-01-11,3.5707699999999996,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,235.0,129.0,7.847997728999999,0.0,0.0,0.0,0.0,0.0,0.0,1832.88,2486.846614,2367.780464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5707699999999996
Region 7,3,2020-01-18,5.2512,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.5,0.0,0.0,237.0,129.0,7.87468288,0.0,0.0,0.0,0.0,0.0,0.0,2216.19,2532.1998829999998,2412.449683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2512
Region 7,4,2020-01-25,6.07977,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.5,0.0,0.0,242.0,129.0,7.740784511,0.0,0.0,0.0,0.0,0.0,0.0,2316.15,2003.5727,1892.7391,1839.8473,1753.5196,1718.0275,1644.5385,2107.4665,2028.8742,3094.7413,3012.8709999999996,1647.5661,1569.0644,1637.8237,1570.4724,2178.0165,2094.4187,3122.5061,3029.663,2798.5849,2686.7602,2345.3216,2238.6793,2106.6562,2015.5451,2150.6472,2070.0331,6.07977
Region 7,5,2020-02-01,6.87522,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.9,0.0,0.0,245.0,128.0,7.350479644,0.0,0.0,0.0,0.0,0.0,0.0,2295.11,2543.1853,2408.0227,2318.5234,2238.9478,2193.2195,2112.5621,2683.1606,2591.1307,3967.2582,3863.5732,2113.406,2035.2093,2080.5572,2006.7692,2757.4222,2663.5373,4004.9039,3890.5026,3553.1948,3435.5974,2970.0825,2875.4254,2678.64,2586.2618,2741.5299,2650.2332,6.87522
Region 7,6,2020-02-08,7.253310000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.1,0.0,0.0,243.0,129.0,6.905572601,0.0,0.0,0.0,0.0,0.0,0.0,2425.29,2513.7651,2428.9553,2320.3101,2273.3964,2176.0632,2126.8943,2657.1955,2602.4671,3910.9401,3847.2538,2132.7917,2084.8386,2060.4807,2014.1349,2730.8974,2672.2391,3936.475,3873.3172,3500.2118,3433.5878,3023.1688,2965.7491,2651.8426,2595.9008,2710.7059999999997,2655.752,7.253310000000001
Region 7,7,2020-02-15,6.3651599999999995,11.0,0.0,0.0,0.0,0.0,0.0,2.9,3.3,0.0,0.0,245.0,128.0,9.368469008,1007.0,661.0,479.0,-57.0,61.0,-26.0,2535.24,2634.4257,2507.2557,2402.8268,2303.0326,2284.2006,2193.7252,2813.6357,2716.883,4189.1579,4064.9225,2175.0708,2080.3472,2165.9023,2086.374,2914.2793,2809.762,4200.3756,4064.7531,3731.5842,3585.9217,3098.3326,2952.7955,2793.5688,2681.8405,2870.9186,2768.9871,6.3651599999999995
Region 7,8,2020-02-22,5.902769999999999,2.0,0.0,0.0,0.0,0.0,0.0,2.8,3.1,0.0,0.0,245.0,129.0,9.368469008,2897.0,2326.0,2874.0,520.0,-907.0,120.0,2542.18,2693.9309999999996,2557.2603,2414.2104,2283.6379,2344.9126,2245.6261,2895.0674,2797.3167,4256.7968,4137.4546,2188.6351,2074.4851,2256.2653,2171.3566,2967.7049,2854.8298,4278.973,4136.6112,3818.5125,3638.1402,3137.9903,2918.5008,2826.9725,2690.0701,2938.3151,2831.9528,5.902769999999999
Region 7,9,2020-02-29,6.735119999999999,3.0,0.0,0.0,0.0,0.0,0.0,2.5,2.9,7.0,8.0,248.0,127.0,8.008108638,7696.0,4735.0,4225.0,1020.0,3630.0,-353.0,2648.11,2804.3195,2680.465,2619.4282,2478.5179,2502.5494,2402.7473,2984.055,2890.3151,4290.1728,4181.0295,2396.9593,2271.1519,2362.4236,2278.4137,3089.8115,2978.2134,4341.8009999999995,4209.9763,3928.3565,3742.9002,3368.6759,3133.1184,3025.6737,2878.5290000000005,3040.1637,2937.3234,6.735119999999999
