region,week_end_date,historical_endogeneous,wILI
Region 10,2017-11-18,0.929811,0.929811
Region 1,2017-11-25,1.5965799999999999,1.5965799999999999
Region 2,2017-11-25,2.83733,2.83733
Region 3,2017-11-25,1.6401299999999999,1.6401299999999999
Region 4,2017-11-25,2.54255,2.54255
Region 5,2017-11-25,1.54292,1.54292
Region 6,2017-11-25,4.11395,4.11395
Region 7,2017-11-25,1.7281400000000002,1.7281400000000002
Region 8,2017-11-25,0.9357059999999999,0.9357059999999999
Region 9,2017-11-25,2.17777,2.17777
Region 10,2017-11-25,1.25088,1.25088
Region 1,2017-12-02,1.53606,1.53606
Region 2,2017-12-02,2.97265,2.97265
Region 3,2017-12-02,1.60673,1.60673
Region 4,2017-12-02,2.2368099999999997,2.2368099999999997
Region 5,2017-12-02,1.59701,1.59701
Region 6,2017-12-02,4.61822,4.61822
Region 7,2017-12-02,1.47504,1.47504
Region 8,2017-12-02,0.949127,0.949127
Region 9,2017-12-02,2.15808,2.15808
Region 10,2017-12-02,1.20543,1.20543
Region 1,2017-12-09,1.6577,1.6577
Region 2,2017-12-09,3.15216,3.15216
Region 3,2017-12-09,1.6323,1.6323
Region 4,2017-12-09,2.5325,2.5325
Region 5,2017-12-09,1.92288,1.92288
Region 6,2017-12-09,5.1447400000000005,5.1447400000000005
Region 7,2017-12-09,2.05556,2.05556
Region 8,2017-12-09,1.13022,1.13022
Region 9,2017-12-09,2.596,2.596
Region 10,2017-12-09,1.11517,1.11517
Region 1,2017-12-16,1.82267,1.82267
Region 2,2017-12-16,3.5916099999999997,3.5916099999999997
Region 3,2017-12-16,1.83916,1.83916
Region 4,2017-12-16,3.10558,3.10558
Region 5,2017-12-16,2.18404,2.18404
Region 6,2017-12-16,7.99198,7.99198
Region 7,2017-12-16,2.75354,2.75354
Region 8,2017-12-16,1.32612,1.32612
Region 9,2017-12-16,3.56156,3.56156
Region 10,2017-12-16,1.30968,1.30968
Region 1,2017-12-23,2.24475,2.24475
Region 2,2017-12-23,4.3243,4.3243
Region 3,2017-12-23,2.29733,2.29733
Region 4,2017-12-23,4.62754,4.62754
Region 5,2017-12-23,3.19187,3.19187
Region 6,2017-12-23,11.6106,11.6106
Region 7,2017-12-23,4.32304,4.32304
Region 8,2017-12-23,1.9354900000000002,1.9354900000000002
Region 9,2017-12-23,4.73611,4.73611
Region 10,2017-12-23,2.15611,2.15611
Region 1,2017-12-30,2.8273900000000003,2.8273900000000003
Region 2,2017-12-30,4.52747,4.52747
Region 3,2017-12-30,3.53525,3.53525
Region 4,2017-12-30,5.3309,5.3309
Region 5,2017-12-30,4.7502699999999995,4.7502699999999995
Region 6,2017-12-30,10.4245,10.4245
Region 7,2017-12-30,7.25157,7.25157
Region 8,2017-12-30,2.42647,2.42647
Region 9,2017-12-30,6.938680000000001,6.938680000000001
Region 10,2017-12-30,4.34775,4.34775
Region 1,2018-01-06,2.94107,2.94107
Region 2,2018-01-06,4.93792,4.93792
Region 3,2018-01-06,3.43385,3.43385
Region 4,2018-01-06,5.355569999999999,5.355569999999999
Region 5,2018-01-06,4.41441,4.41441
Region 6,2018-01-06,11.0059,11.0059
Region 7,2018-01-06,7.627439999999999,7.627439999999999
Region 8,2018-01-06,2.55038,2.55038
Region 9,2018-01-06,6.53023,6.53023
Region 10,2018-01-06,4.78676,4.78676
Region 1,2018-01-13,2.8631900000000003,2.8631900000000003
Region 2,2018-01-13,5.893619999999999,5.893619999999999
Region 3,2018-01-13,3.7073300000000002,3.7073300000000002
Region 4,2018-01-13,6.640689999999999,6.640689999999999
Region 5,2018-01-13,4.71296,4.71296
Region 6,2018-01-13,11.5045,11.5045
Region 7,2018-01-13,6.72613,6.72613
Region 8,2018-01-13,2.61857,2.61857
Region 9,2018-01-13,4.75624,4.75624
Region 10,2018-01-13,4.15034,4.15034
Region 1,2018-01-20,3.72799,3.72799
Region 2,2018-01-20,6.831,6.831
Region 3,2018-01-20,4.7569099999999995,4.7569099999999995
Region 4,2018-01-20,8.35345,8.35345
Region 5,2018-01-20,5.06626,5.06626
Region 6,2018-01-20,11.716,11.716
Region 7,2018-01-20,8.3421,8.3421
Region 8,2018-01-20,2.76747,2.76747
Region 9,2018-01-20,4.16472,4.16472
Region 10,2018-01-20,3.86796,3.86796
Region 1,2018-01-27,4.26588,4.26588
Region 2,2018-01-27,8.44625,8.44625
Region 3,2018-01-27,5.97045,5.97045
Region 4,2018-01-27,9.23174,9.23174
Region 5,2018-01-27,5.29509,5.29509
Region 6,2018-01-27,12.7142,12.7142
Region 7,2018-01-27,8.86645,8.86645
Region 8,2018-01-27,2.82465,2.82465
Region 9,2018-01-27,4.03733,4.03733
Region 10,2018-01-27,3.99004,3.99004
Region 1,2018-02-03,5.1923,5.1923
Region 2,2018-02-03,9.84631,9.84631
Region 3,2018-02-03,7.06078,7.06078
Region 4,2018-02-03,9.25521,9.25521
Region 5,2018-02-03,5.65908,5.65908
Region 6,2018-02-03,12.5047,12.5047
Region 7,2018-02-03,8.80663,8.80663
Region 8,2018-02-03,3.24954,3.24954
Region 9,2018-02-03,4.292330000000001,4.292330000000001
Region 10,2018-02-03,3.6860800000000005,3.6860800000000005
Region 1,2018-02-10,5.78721,5.78721
Region 2,2018-02-10,10.3506,10.3506
Region 3,2018-02-10,7.5117199999999995,7.5117199999999995
Region 4,2018-02-10,9.00779,9.00779
Region 5,2018-02-10,5.8077,5.8077
Region 6,2018-02-10,11.3711,11.3711
Region 7,2018-02-10,8.74478,8.74478
Region 8,2018-02-10,3.18167,3.18167
Region 9,2018-02-10,3.98843,3.98843
Region 10,2018-02-10,2.9519900000000003,2.9519900000000003
Region 1,2018-02-17,5.26147,5.26147
Region 2,2018-02-17,10.1735,10.1735
Region 3,2018-02-17,7.34917,7.34917
Region 4,2018-02-17,6.9882800000000005,6.9882800000000005
Region 5,2018-02-17,4.6786,4.6786
Region 6,2018-02-17,9.56616,9.56616
Region 7,2018-02-17,7.79645,7.79645
Region 8,2018-02-17,3.0262700000000002,3.0262700000000002
Region 9,2018-02-17,3.89016,3.89016
Region 10,2018-02-17,2.70056,2.70056
Region 1,2018-02-24,4.38854,4.38854
Region 2,2018-02-24,7.364839999999999,7.364839999999999
Region 3,2018-02-24,5.5397300000000005,5.5397300000000005
Region 4,2018-02-24,4.76595,4.76595
Region 5,2018-02-24,3.7990699999999995,3.7990699999999995
Region 6,2018-02-24,7.26319,7.26319
Region 7,2018-02-24,5.618469999999999,5.618469999999999
Region 8,2018-02-24,2.93967,2.93967
Region 9,2018-02-24,3.6801,3.6801
Region 10,2018-02-24,2.7734,2.7734
Region 1,2018-03-03,3.4133199999999997,3.4133199999999997
Region 2,2018-03-03,4.95815,4.95815
Region 3,2018-03-03,3.78776,3.78776
Region 4,2018-03-03,3.08799,3.08799
Region 5,2018-03-03,2.97213,2.97213
Region 6,2018-03-03,5.35006,5.35006
Region 7,2018-03-03,4.0166699999999995,4.0166699999999995
Region 8,2018-03-03,2.1632599999999997,2.1632599999999997
Region 9,2018-03-03,3.6528300000000002,3.6528300000000002
Region 10,2018-03-03,2.38842,2.38842
Region 1,2018-03-10,2.55242,2.55242
Region 2,2018-03-10,4.647530000000001,4.647530000000001
Region 3,2018-03-10,2.89521,2.89521
Region 4,2018-03-10,2.7122900000000003,2.7122900000000003
Region 5,2018-03-10,2.63215,2.63215
Region 6,2018-03-10,4.27347,4.27347
Region 7,2018-03-10,3.59271,3.59271
Region 8,2018-03-10,1.89284,1.89284
Region 9,2018-03-10,3.4311599999999998,3.4311599999999998
Region 10,2018-03-10,1.95807,1.95807
Region 1,2018-03-17,2.42643,2.42643
Region 2,2018-03-17,3.6831,3.6831
Region 3,2018-03-17,2.6665099999999997,2.6665099999999997
Region 4,2018-03-17,2.40824,2.40824
Region 5,2018-03-17,2.30105,2.30105
Region 6,2018-03-17,3.3534800000000002,3.3534800000000002
Region 7,2018-03-17,2.49904,2.49904
Region 8,2018-03-17,1.6087799999999999,1.6087799999999999
Region 9,2018-03-17,3.2431200000000002,3.2431200000000002
Region 10,2018-03-17,2.47377,2.47377
Region 1,2018-03-24,2.08403,2.08403
Region 2,2018-03-24,3.2079400000000002,3.2079400000000002
Region 3,2018-03-24,2.52981,2.52981
Region 4,2018-03-24,2.04185,2.04185
Region 5,2018-03-24,2.22336,2.22336
Region 6,2018-03-24,2.83427,2.83427
Region 7,2018-03-24,2.73415,2.73415
Region 8,2018-03-24,1.2732,1.2732
Region 9,2018-03-24,2.96904,2.96904
Region 10,2018-03-24,2.21496,2.21496
Region 1,2018-03-31,2.19066,2.19066
Region 2,2018-03-31,3.21338,3.21338
Region 3,2018-03-31,2.47931,2.47931
Region 4,2018-03-31,2.05329,2.05329
Region 5,2018-03-31,2.16796,2.16796
Region 6,2018-03-31,2.95336,2.95336
Region 7,2018-03-31,1.97997,1.97997
Region 8,2018-03-31,1.08504,1.08504
Region 9,2018-03-31,2.7452099999999997,2.7452099999999997
Region 10,2018-03-31,1.87625,1.87625
Region 1,2018-04-07,2.0310599999999996,2.0310599999999996
Region 2,2018-04-07,2.90488,2.90488
Region 3,2018-04-07,1.99038,1.99038
Region 4,2018-04-07,1.77067,1.77067
Region 5,2018-04-07,1.7604799999999998,1.7604799999999998
Region 6,2018-04-07,2.49171,2.49171
Region 7,2018-04-07,1.73584,1.73584
Region 8,2018-04-07,1.12627,1.12627
Region 9,2018-04-07,2.4076,2.4076
Region 10,2018-04-07,1.68045,1.68045
Region 1,2018-04-14,1.8990799999999999,1.8990799999999999
Region 2,2018-04-14,2.56448,2.56448
Region 3,2018-04-14,1.7325099999999998,1.7325099999999998
Region 4,2018-04-14,1.49163,1.49163
Region 5,2018-04-14,1.68205,1.68205
Region 6,2018-04-14,2.13115,2.13115
Region 7,2018-04-14,1.29236,1.29236
Region 8,2018-04-14,0.842282,0.842282
Region 9,2018-04-14,1.97652,1.97652
Region 10,2018-04-14,1.1566299999999998,1.1566299999999998
Region 1,2018-04-21,1.77098,1.77098
Region 2,2018-04-21,2.28189,2.28189
Region 3,2018-04-21,1.49447,1.49447
Region 4,2018-04-21,1.2923200000000001,1.2923200000000001
Region 5,2018-04-21,1.44979,1.44979
Region 6,2018-04-21,2.12088,2.12088
Region 7,2018-04-21,0.875072,0.875072
Region 8,2018-04-21,0.68162,0.68162
Region 9,2018-04-21,1.9605700000000001,1.9605700000000001
Region 10,2018-04-21,1.0677299999999998,1.0677299999999998
Region 1,2018-04-28,1.49462,1.49462
Region 2,2018-04-28,2.18437,2.18437
Region 3,2018-04-28,1.33781,1.33781
Region 4,2018-04-28,1.2095,1.2095
Region 5,2018-04-28,1.3673799999999998,1.3673799999999998
Region 6,2018-04-28,2.0344900000000004,2.0344900000000004
Region 7,2018-04-28,0.959192,0.959192
Region 8,2018-04-28,0.7863359999999999,0.7863359999999999
Region 9,2018-04-28,2.0062599999999997,2.0062599999999997
Region 10,2018-04-28,0.750455,0.750455
Region 1,2018-05-05,1.34454,1.34454
Region 2,2018-05-05,2.97661,2.97661
Region 3,2018-05-05,1.2516100000000001,1.2516100000000001
Region 4,2018-05-05,1.1905700000000001,1.1905700000000001
Region 5,2018-05-05,1.14788,1.14788
Region 6,2018-05-05,1.98637,1.98637
Region 7,2018-05-05,0.48503500000000005,0.48503500000000005
Region 8,2018-05-05,0.6436850000000001,0.6436850000000001
Region 9,2018-05-05,1.9731400000000001,1.9731400000000001
Region 10,2018-05-05,0.7521479999999999,0.7521479999999999
Region 1,2018-05-12,0.993134,0.993134
Region 2,2018-05-12,1.9941900000000001,1.9941900000000001
Region 3,2018-05-12,0.886278,0.886278
Region 4,2018-05-12,0.998856,0.998856
Region 5,2018-05-12,1.03234,1.03234
Region 6,2018-05-12,1.9245599999999998,1.9245599999999998
Region 7,2018-05-12,0.5258010000000001,0.5258010000000001
Region 8,2018-05-12,0.49660200000000004,0.49660200000000004
Region 9,2018-05-12,1.84014,1.84014
Region 10,2018-05-12,0.70532,0.70532
Region 1,2018-05-19,0.958522,0.958522
Region 2,2018-05-19,1.9510299999999998,1.9510299999999998
Region 3,2018-05-19,0.866576,0.866576
Region 4,2018-05-19,0.9572639999999999,0.9572639999999999
Region 5,2018-05-19,0.941332,0.941332
Region 6,2018-05-19,1.54811,1.54811
Region 7,2018-05-19,0.614223,0.614223
Region 8,2018-05-19,0.544957,0.544957
Region 9,2018-05-19,1.6574799999999998,1.6574799999999998
Region 10,2018-05-19,0.611919,0.611919
Region 1,2018-05-26,1.35103,1.35103
Region 2,2018-05-26,2.07015,2.07015
Region 3,2018-05-26,0.9035799999999999,0.9035799999999999
Region 4,2018-05-26,0.9434870000000001,0.9434870000000001
Region 5,2018-05-26,0.9756389999999999,0.9756389999999999
Region 6,2018-05-26,1.7115900000000002,1.7115900000000002
Region 7,2018-05-26,0.669485,0.669485
Region 8,2018-05-26,0.549032,0.549032
Region 9,2018-05-26,1.7212900000000002,1.7212900000000002
Region 10,2018-05-26,0.538392,0.538392
Region 1,2018-06-02,0.704539,0.704539
Region 2,2018-06-02,1.91661,1.91661
Region 3,2018-06-02,0.923076,0.923076
Region 4,2018-06-02,0.866142,0.866142
Region 5,2018-06-02,0.919976,0.919976
Region 6,2018-06-02,1.5203799999999998,1.5203799999999998
Region 7,2018-06-02,0.552918,0.552918
Region 8,2018-06-02,0.714392,0.714392
Region 9,2018-06-02,1.6408099999999999,1.6408099999999999
Region 10,2018-06-02,0.41226199999999996,0.41226199999999996
Region 1,2018-06-09,0.594143,0.594143
Region 2,2018-06-09,1.5149299999999999,1.5149299999999999
Region 3,2018-06-09,1.00452,1.00452
Region 4,2018-06-09,0.775926,0.775926
Region 5,2018-06-09,0.775796,0.775796
Region 6,2018-06-09,1.41077,1.41077
Region 7,2018-06-09,0.411285,0.411285
Region 8,2018-06-09,0.427188,0.427188
Region 9,2018-06-09,1.33959,1.33959
Region 10,2018-06-09,0.44773999999999997,0.44773999999999997
Region 1,2018-06-16,0.670237,0.670237
Region 2,2018-06-16,1.42361,1.42361
Region 3,2018-06-16,0.728166,0.728166
Region 4,2018-06-16,0.647844,0.647844
Region 5,2018-06-16,0.572249,0.572249
Region 6,2018-06-16,1.4262700000000001,1.4262700000000001
Region 7,2018-06-16,0.36296,0.36296
Region 8,2018-06-16,0.31390500000000005,0.31390500000000005
Region 9,2018-06-16,1.34841,1.34841
Region 10,2018-06-16,0.452247,0.452247
Region 1,2018-06-23,0.773475,0.773475
Region 2,2018-06-23,1.40763,1.40763
Region 3,2018-06-23,0.689275,0.689275
Region 4,2018-06-23,0.6051890000000001,0.6051890000000001
Region 5,2018-06-23,0.54625,0.54625
Region 6,2018-06-23,1.25356,1.25356
Region 7,2018-06-23,0.164442,0.164442
Region 8,2018-06-23,0.35226,0.35226
Region 9,2018-06-23,1.62076,1.62076
Region 10,2018-06-23,0.47953,0.47953
Region 1,2018-06-30,0.901473,0.901473
Region 2,2018-06-30,1.28324,1.28324
Region 3,2018-06-30,0.689769,0.689769
Region 4,2018-06-30,0.46843199999999996,0.46843199999999996
Region 5,2018-06-30,0.557642,0.557642
Region 6,2018-06-30,1.4386,1.4386
Region 7,2018-06-30,0.390854,0.390854
Region 8,2018-06-30,0.288182,0.288182
Region 9,2018-06-30,1.48215,1.48215
Region 10,2018-06-30,0.549856,0.549856
Region 1,2018-07-07,0.502517,0.502517
Region 2,2018-07-07,1.2754299999999998,1.2754299999999998
Region 3,2018-07-07,0.665195,0.665195
Region 4,2018-07-07,0.601611,0.601611
Region 5,2018-07-07,0.5286609999999999,0.5286609999999999
Region 6,2018-07-07,1.13421,1.13421
Region 7,2018-07-07,0.248292,0.248292
Region 8,2018-07-07,0.22192399999999998,0.22192399999999998
Region 9,2018-07-07,1.18054,1.18054
Region 10,2018-07-07,0.45891099999999996,0.45891099999999996
Region 1,2018-07-14,0.744742,0.744742
Region 2,2018-07-14,0.897869,0.897869
Region 3,2018-07-14,0.6564800000000001,0.6564800000000001
Region 4,2018-07-14,0.5748840000000001,0.5748840000000001
Region 5,2018-07-14,0.536227,0.536227
Region 6,2018-07-14,1.18297,1.18297
Region 7,2018-07-14,0.174719,0.174719
Region 8,2018-07-14,0.250119,0.250119
Region 9,2018-07-14,1.03092,1.03092
Region 10,2018-07-14,0.345018,0.345018
Region 1,2018-07-21,0.917575,0.917575
Region 2,2018-07-21,1.1044200000000002,1.1044200000000002
Region 3,2018-07-21,0.46833800000000003,0.46833800000000003
Region 4,2018-07-21,0.473682,0.473682
Region 5,2018-07-21,0.574669,0.574669
Region 6,2018-07-21,0.977369,0.977369
Region 7,2018-07-21,0.22616799999999998,0.22616799999999998
Region 8,2018-07-21,0.20693699999999998,0.20693699999999998
Region 9,2018-07-21,0.94885,0.94885
Region 10,2018-07-21,0.323305,0.323305
Region 1,2018-07-28,0.503441,0.503441
Region 2,2018-07-28,0.983368,0.983368
Region 3,2018-07-28,0.453637,0.453637
Region 4,2018-07-28,0.522749,0.522749
Region 5,2018-07-28,0.44502299999999995,0.44502299999999995
Region 6,2018-07-28,0.931847,0.931847
Region 7,2018-07-28,0.13167,0.13167
Region 8,2018-07-28,0.16328299999999998,0.16328299999999998
Region 9,2018-07-28,1.01667,1.01667
Region 10,2018-07-28,0.367041,0.367041
Region 1,2018-08-04,0.438464,0.438464
Region 2,2018-08-04,1.00842,1.00842
Region 3,2018-08-04,0.471383,0.471383
Region 4,2018-08-04,0.47858999999999996,0.47858999999999996
Region 5,2018-08-04,0.538439,0.538439
Region 6,2018-08-04,0.9827520000000001,0.9827520000000001
Region 7,2018-08-04,0.155556,0.155556
Region 8,2018-08-04,0.19728199999999999,0.19728199999999999
Region 9,2018-08-04,0.9398920000000001,0.9398920000000001
Region 10,2018-08-04,0.237159,0.237159
Region 1,2018-08-11,0.771223,0.771223
Region 2,2018-08-11,1.09543,1.09543
Region 3,2018-08-11,0.47076999999999997,0.47076999999999997
Region 4,2018-08-11,0.5025,0.5025
Region 5,2018-08-11,0.47208100000000003,0.47208100000000003
Region 6,2018-08-11,1.19503,1.19503
Region 7,2018-08-11,0.277188,0.277188
Region 8,2018-08-11,0.250558,0.250558
Region 9,2018-08-11,1.0087700000000002,1.0087700000000002
Region 10,2018-08-11,0.33245,0.33245
Region 1,2018-08-18,0.522858,0.522858
Region 2,2018-08-18,1.0402799999999999,1.0402799999999999
Region 3,2018-08-18,0.48385,0.48385
Region 4,2018-08-18,0.7068720000000001,0.7068720000000001
Region 5,2018-08-18,0.515979,0.515979
Region 6,2018-08-18,0.9959020000000001,0.9959020000000001
Region 7,2018-08-18,0.24847600000000003,0.24847600000000003
Region 8,2018-08-18,0.255081,0.255081
Region 9,2018-08-18,0.995341,0.995341
Region 10,2018-08-18,0.293927,0.293927
Region 1,2018-08-25,0.742772,0.742772
Region 2,2018-08-25,1.23797,1.23797
Region 3,2018-08-25,0.6209479999999999,0.6209479999999999
Region 4,2018-08-25,0.763744,0.763744
Region 5,2018-08-25,0.568469,0.568469
Region 6,2018-08-25,1.31735,1.31735
Region 7,2018-08-25,0.371052,0.371052
Region 8,2018-08-25,0.32164299999999996,0.32164299999999996
Region 9,2018-08-25,1.0081799999999999,1.0081799999999999
Region 10,2018-08-25,0.23789899999999997,0.23789899999999997
Region 1,2018-09-01,0.562611,0.562611
Region 2,2018-09-01,1.16209,1.16209
Region 3,2018-09-01,0.581021,0.581021
Region 4,2018-09-01,0.865641,0.865641
Region 5,2018-09-01,0.664523,0.664523
Region 6,2018-09-01,1.26283,1.26283
Region 7,2018-09-01,0.456272,0.456272
Region 8,2018-09-01,0.34631,0.34631
Region 9,2018-09-01,1.14666,1.14666
Region 10,2018-09-01,0.392777,0.392777
Region 1,2018-09-08,0.710041,0.710041
Region 2,2018-09-08,1.43392,1.43392
Region 3,2018-09-08,0.702887,0.702887
Region 4,2018-09-08,1.09321,1.09321
Region 5,2018-09-08,0.8095829999999999,0.8095829999999999
Region 6,2018-09-08,1.78633,1.78633
Region 7,2018-09-08,0.701872,0.701872
Region 8,2018-09-08,0.527411,0.527411
Region 9,2018-09-08,1.409,1.409
Region 10,2018-09-08,0.47078400000000004,0.47078400000000004
Region 1,2018-09-15,0.9636540000000001,0.9636540000000001
Region 2,2018-09-15,1.54246,1.54246
Region 3,2018-09-15,0.773528,0.773528
Region 4,2018-09-15,0.9942409999999999,0.9942409999999999
Region 5,2018-09-15,0.94096,0.94096
Region 6,2018-09-15,1.8517,1.8517
Region 7,2018-09-15,0.5495439999999999,0.5495439999999999
Region 8,2018-09-15,0.388545,0.388545
Region 9,2018-09-15,1.5765799999999999,1.5765799999999999
Region 10,2018-09-15,0.46169,0.46169
Region 1,2018-09-22,1.1805,1.1805
Region 2,2018-09-22,1.8882900000000002,1.8882900000000002
Region 3,2018-09-22,0.8970020000000001,0.8970020000000001
Region 4,2018-09-22,0.9974860000000001,0.9974860000000001
Region 5,2018-09-22,1.08804,1.08804
Region 6,2018-09-22,1.78941,1.78941
Region 7,2018-09-22,0.521293,0.521293
Region 8,2018-09-22,0.638062,0.638062
Region 9,2018-09-22,1.39619,1.39619
Region 10,2018-09-22,0.5553600000000001,0.5553600000000001
Region 1,2018-09-29,0.9119659999999999,0.9119659999999999
Region 2,2018-09-29,2.05903,2.05903
Region 3,2018-09-29,1.04843,1.04843
Region 4,2018-09-29,1.06629,1.06629
Region 5,2018-09-29,0.973622,0.973622
Region 6,2018-09-29,2.05765,2.05765
Region 7,2018-09-29,0.455528,0.455528
Region 8,2018-09-29,0.568779,0.568779
Region 9,2018-09-29,1.39459,1.39459
Region 10,2018-09-29,0.510904,0.510904
Region 1,2018-10-06,1.03086,1.03086
Region 2,2018-10-06,2.40705,2.40705
Region 3,2018-10-06,1.02938,1.02938
Region 4,2018-10-06,1.24084,1.24084
Region 5,2018-10-06,1.00242,1.00242
Region 6,2018-10-06,2.28816,2.28816
Region 7,2018-10-06,0.809146,0.809146
Region 8,2018-10-06,1.53406,1.53406
Region 9,2018-10-06,1.45424,1.45424
Region 10,2018-10-06,0.578762,0.578762
Region 1,2018-10-13,1.08774,1.08774
Region 2,2018-10-13,2.29853,2.29853
Region 3,2018-10-13,1.1261700000000001,1.1261700000000001
Region 4,2018-10-13,1.34703,1.34703
Region 5,2018-10-13,1.07372,1.07372
Region 6,2018-10-13,2.00975,2.00975
Region 7,2018-10-13,0.883625,0.883625
Region 8,2018-10-13,1.59296,1.59296
Region 9,2018-10-13,1.2936299999999998,1.2936299999999998
Region 10,2018-10-13,0.662063,0.662063
Region 1,2018-10-20,1.12386,1.12386
Region 2,2018-10-20,2.46048,2.46048
Region 3,2018-10-20,1.30645,1.30645
Region 4,2018-10-20,1.35855,1.35855
Region 5,2018-10-20,1.01755,1.01755
Region 6,2018-10-20,2.16075,2.16075
Region 7,2018-10-20,0.864705,0.864705
Region 8,2018-10-20,1.7847,1.7847
Region 9,2018-10-20,1.43563,1.43563
Region 10,2018-10-20,0.5554899999999999,0.5554899999999999
Region 1,2018-10-27,1.1928299999999998,1.1928299999999998
Region 2,2018-10-27,2.5857099999999997,2.5857099999999997
Region 3,2018-10-27,1.29501,1.29501
Region 4,2018-10-27,1.6462299999999999,1.6462299999999999
Region 5,2018-10-27,1.15672,1.15672
Region 6,2018-10-27,2.52527,2.52527
Region 7,2018-10-27,1.08692,1.08692
Region 8,2018-10-27,1.72335,1.72335
Region 9,2018-10-27,1.5339399999999999,1.5339399999999999
Region 10,2018-10-27,0.601457,0.601457
Region 1,2018-11-03,1.19766,1.19766
Region 2,2018-11-03,2.52453,2.52453
Region 3,2018-11-03,1.50833,1.50833
Region 4,2018-11-03,1.8115400000000002,1.8115400000000002
Region 5,2018-11-03,1.33366,1.33366
Region 6,2018-11-03,2.7913900000000003,2.7913900000000003
Region 7,2018-11-03,1.2965799999999998,1.2965799999999998
Region 8,2018-11-03,1.8437400000000002,1.8437400000000002
Region 9,2018-11-03,1.7275599999999998,1.7275599999999998
Region 10,2018-11-03,0.6535449999999999,0.6535449999999999
Region 1,2018-11-10,1.35746,1.35746
Region 2,2018-11-10,2.58885,2.58885
Region 3,2018-11-10,1.5906,1.5906
Region 4,2018-11-10,1.91672,1.91672
Region 5,2018-11-10,1.26681,1.26681
Region 6,2018-11-10,2.9896700000000003,2.9896700000000003
Region 7,2018-11-10,1.26966,1.26966
Region 8,2018-11-10,2.03272,2.03272
Region 9,2018-11-10,1.8027099999999998,1.8027099999999998
Region 10,2018-11-10,0.729821,0.729821
Region 1,2018-11-17,1.3377299999999999,1.3377299999999999
Region 2,2018-11-17,2.78365,2.78365
Region 3,2018-11-17,1.5419999999999998,1.5419999999999998
Region 4,2018-11-17,1.99692,1.99692
Region 5,2018-11-17,1.34123,1.34123
Region 6,2018-11-17,3.32955,3.32955
Region 7,2018-11-17,0.963909,0.963909
Region 8,2018-11-17,2.17481,2.17481
Region 9,2018-11-17,1.9863,1.9863
Region 10,2018-11-17,0.8957209999999999,0.8957209999999999
Region 1,2018-11-24,1.57641,1.57641
Region 2,2018-11-24,3.1064599999999998,3.1064599999999998
Region 3,2018-11-24,1.8266900000000001,1.8266900000000001
Region 4,2018-11-24,2.29561,2.29561
Region 5,2018-11-24,1.57135,1.57135
Region 6,2018-11-24,3.6376699999999995,3.6376699999999995
Region 7,2018-11-24,1.4064299999999998,1.4064299999999998
Region 8,2018-11-24,2.37747,2.37747
Region 9,2018-11-24,2.09952,2.09952
Region 10,2018-11-24,1.0156399999999999,1.0156399999999999
Region 1,2018-12-01,1.44648,1.44648
Region 2,2018-12-01,2.80702,2.80702
Region 3,2018-12-01,1.6632200000000001,1.6632200000000001
Region 4,2018-12-01,2.1491700000000002,2.1491700000000002
Region 5,2018-12-01,1.50342,1.50342
Region 6,2018-12-01,3.39675,3.39675
Region 7,2018-12-01,1.37924,1.37924
Region 8,2018-12-01,2.5148200000000003,2.5148200000000003
Region 9,2018-12-01,2.31126,2.31126
Region 10,2018-12-01,0.911587,0.911587
Region 1,2018-12-08,1.85285,1.85285
Region 2,2018-12-08,3.3460099999999997,3.3460099999999997
Region 3,2018-12-08,1.6979,1.6979
Region 4,2018-12-08,2.19446,2.19446
Region 5,2018-12-08,1.4783600000000001,1.4783600000000001
Region 6,2018-12-08,3.3408599999999997,3.3408599999999997
Region 7,2018-12-08,1.42108,1.42108
Region 8,2018-12-08,2.68954,2.68954
Region 9,2018-12-08,2.47222,2.47222
Region 10,2018-12-08,0.9159719999999999,0.9159719999999999
Region 1,2018-12-15,1.86306,1.86306
Region 2,2018-12-15,3.6976400000000003,3.6976400000000003
Region 3,2018-12-15,2.07991,2.07991
Region 4,2018-12-15,2.72594,2.72594
Region 5,2018-12-15,1.73258,1.73258
Region 6,2018-12-15,3.85029,3.85029
Region 7,2018-12-15,2.0118099999999997,2.0118099999999997
Region 8,2018-12-15,3.26893,3.26893
Region 9,2018-12-15,2.82815,2.82815
Region 10,2018-12-15,1.0552,1.0552
Region 1,2018-12-22,2.3891,2.3891
Region 2,2018-12-22,4.43811,4.43811
Region 3,2018-12-22,2.42371,2.42371
Region 4,2018-12-22,3.21808,3.21808
Region 5,2018-12-22,2.2311799999999997,2.2311799999999997
Region 6,2018-12-22,4.62906,4.62906
Region 7,2018-12-22,2.38016,2.38016
Region 8,2018-12-22,3.92155,3.92155
Region 9,2018-12-22,3.10327,3.10327
Region 10,2018-12-22,1.1960899999999999,1.1960899999999999
Region 1,2018-12-29,3.28271,3.28271
Region 2,2018-12-29,4.94003,4.94003
Region 3,2018-12-29,3.0243700000000002,3.0243700000000002
Region 4,2018-12-29,4.062790000000001,4.062790000000001
Region 5,2018-12-29,3.03088,3.03088
Region 6,2018-12-29,6.04089,6.04089
Region 7,2018-12-29,4.34515,4.34515
Region 8,2018-12-29,5.37988,5.37988
Region 9,2018-12-29,3.44337,3.44337
